target_power_mw,head_m,total_flow_m3s,overall_efficiency,turbine_1_power_mw,turbine_2_power_mw,turbine_3_power_mw,turbine_4_power_mw,turbine_5_power_mw,turbine_6_power_mw
66,13.5,559.1181886367918,0.8913279786463268,10.123305674652846,11.194695413047436,9.565252950274553,12.275442703159467,10.629171790864698,12.212131468001003
67,13.5,567.9994763287654,0.8906849037707002,10.27764927343543,11.363588263501992,9.712642945908913,12.458666081563896,10.79114992482476,12.396303510765012
68,13.5,577.1716208498052,0.8896130966615505,10.43210913586411,11.532312163401976,9.860013686440972,12.641858884725675,10.953125933996354,12.580580195570917
69,13.5,586.6489586661745,0.8881125573419849,10.58649122949621,11.701161158137904,10.007404003876399,12.825062616394922,11.115107997261113,12.764772994833454
70,13.5,596.4467949729183,0.8861832864416601,10.740555383755291,11.869830604288657,10.154905002143153,13.008283076493317,11.277531637611428,12.948894295708154
71,13.5,606.5814875387757,0.883825283138223,10.89488260856407,12.038663680714974,10.302316704666394,13.191483234387727,11.439580795706922,13.133072975959916
72,13.5,617.0705360054516,0.881038547883652,11.04920349715835,12.207497507414894,10.449732147543743,13.374680985258593,11.601636286520097,13.31724957610432
73,13.5,627.9326838091362,0.8778230807384468,11.203514881565685,12.376334511799802,10.597146316770502,13.557878324388586,11.763702375303756,13.501423590171667
74,13.5,639.1880296698848,0.8741788817602604,11.357792449030994,12.545185466629189,10.744565339312125,13.741079537665797,11.925779945528932,13.685597261832966
75,13.5,650.8581518408449,0.8701059507717633,11.512273849973122,12.713977694653304,10.89204579792932,13.924252540833516,12.087836909829898,13.869613206780844
76,13.5,662.966245357084,0.8656042883896823,11.666519637246664,12.882787791664667,11.039173805416576,14.107440106180777,12.249732450227471,14.054346209263855
77,13.5,675.5372770468699,0.8606738944060159,11.820783422439185,13.051623705567902,11.18678910956151,14.290741409619,12.411820889786314,14.238241463026094
78,13.5,688.5981568617874,0.8553147684132527,11.975097904137934,13.220673845275854,11.333857806319044,14.474052205526805,12.57373509033793,14.42258314840244
79,13.5,702.1779290418208,0.8495269110689629,12.129320659846076,13.389600508940891,11.48137412765642,14.657177391150606,12.735819313723047,14.606707998682962
80,13.5,716.3079892028487,0.8433103220942886,12.283629948302139,13.558305522231832,11.628792650752121,14.840355446475565,12.898004272946876,14.790912159291457
81,13.5,731.0223254463065,0.8366650016244368,12.43802340771559,13.727104448067383,11.776246165309091,15.023575664882445,13.059937307387818,14.975113006637681
82,13.5,746.3577915958314,0.8295909496661292,12.592357143678068,13.895919963467668,11.9238139727213,15.20675025530561,13.221975560619406,15.159183104207951
83,13.5,762.3544152237249,0.822088166106372,12.746639819902137,14.064727939214645,12.07132936975203,15.390007940508205,13.383948965378224,15.343345965244756
84,13.5,779.0557458696313,0.8141566511906266,12.901002896906919,14.23358817854506,12.218651386784414,15.573168756598642,13.546054224748069,15.527534556416898
85,13.5,796.5092513860487,0.8057964048061322,13.055338295593897,14.40240864820508,12.366141992192157,15.756289369104875,13.708085144556975,15.71173655034701
86,13.5,814.7667677947412,0.7970074269633955,13.209679646383565,14.57121470156197,12.5136508110814,15.939501319317715,13.870140944826572,15.89581257682878
87,13.5,833.9684212025256,0.7877109282408961,13.413466258100295,14.794205719135396,12.708210190975914,16.0,14.084117831788387,16.0
88,13.5,854.6269301660092,0.7775052362012862,13.677739336125363,14.999999999999998,12.960670338774035,16.0,14.361590325100599,16.0
89,13.5,877.4311632084539,0.7659037146105041,14.01047430605982,15.0,13.278524203764569,16.0,14.711001490175608,16.0
90,13.5,902.9846054588855,0.7525916356953659,14.374111537676596,15.0,13.625888462323402,16.0,14.999999999999988,16.0
91,13.5,933.295549779348,0.7362400210803076,15.0,14.999999999999797,14.0,15.999999999999481,15.0,15.999999999999526
5,14.0,54.69795318274306,0.6655824869190519,0.0,0.0,5.0,0.0,0.0,0.0
6,14.0,58.68193251583992,0.7444744536780548,0.0,0.0,6.0,0.0,0.0,0.0
7,14.0,63.42165912026517,0.8036434287473069,0.0,0.0,7.0,0.0,0.0,0.0
8,14.0,69.09065479432441,0.8430894121268082,0.0,0.0,8.0,0.0,0.0,0.0
9,14.0,75.67066914059306,0.8660000000000001,9.0,0.0,0.0,0.0,0.0,0.0
10,14.0,83.00486758036251,0.8772015610651976,0.0,10.0,0.0,0.0,0.0,0.0
11,14.0,90.18940184338938,0.8880555555555556,0.0,0.0,0.0,11.0,0.0,0.0
12,14.0,97.68566381478799,0.8944444444444444,0.0,0.0,0.0,12.0,0.0,0.0
13,14.0,106.5874749058238,0.8880555555555557,0.0,0.0,0.0,13.0,0.0,0.0
14,14.0,117.31856683638752,0.8688888888888888,0.0,0.0,0.0,14.0,0.0,0.0
15,14.0,130.4961157831137,0.8369444444444444,0.0,0.0,0.0,15.0,0.0,0.0
16,14.0,138.45771663435383,0.8414063289492446,8.235778854160156,0.0,7.764221145839844,0.0,0.0,0.0
17,14.0,144.6826456076559,0.8555303816148007,8.747595380534479,0.0,8.252404619465521,0.0,0.0,0.0
18,14.0,151.5256840305164,0.8649464266738578,9.25936458563388,0.0,8.74063541436612,0.0,0.0,0.0
19,14.0,158.67517739195873,0.8718616305783219,9.017035032256565,9.982964967743435,0.0,0.0,0.0,0.0
20,14.0,165.85506247352885,0.8780196194388109,9.49442855117847,10.50557144882153,0.0,0.0,0.0,0.0
21,14.0,173.03941041871548,0.8836437803779098,9.48477397168965,0.0,0.0,11.51522602831035,0.0,0.0
22,14.0,180.38104365774348,0.8880445276857795,0.0,10.490012627667731,0.0,11.509987372332269,0.0,0.0
23,14.0,188.21350497865905,0.8897746135658429,0.0,10.969509641242666,0.0,12.030490358757334,0.0,0.0
24,14.0,196.44337070064455,0.889563226179341,0.0,0.0,0.0,12.031875661258052,0.0,11.968124338741948
25,14.0,204.9945664102529,0.8879747484597508,0.0,0.0,0.0,12.530610374011296,0.0,12.469389625988704
26,14.0,214.34467263328614,0.8832092543274704,0.0,0.0,0.0,13.029323485263442,0.0,12.970676514736558
27,14.0,224.60855467582425,0.87526674445237,0.0,0.0,0.0,13.528018650584707,0.0,13.471981349415293
28,14.0,234.5063451922235,0.8693734841242662,9.17777316115733,10.158941378720858,8.663285460121813,0.0,0.0,0.0
29,14.0,241.6935467685861,0.8736468190147237,9.180436903228292,0.0,8.665793069848332,11.153770026923375,0.0,0.0
30,14.0,248.8640066809545,0.8777323855134606,9.029470815575976,9.99630213452092,0.0,10.974227049903101,0.0,0.0
31,14.0,255.94039529657908,0.8819131420528807,9.334286715148535,10.329308695545038,0.0,11.33640458930643,0.0,0.0
32,14.0,263.4471983057698,0.8844216208577148,9.63846260038064,10.663364993952014,0.0,11.69817240566735,0.0,0.0
33,14.0,271.42329925551576,0.8852578195638462,9.943015028655193,10.99687826049765,0.0,12.060106710847156,0.0,0.0
34,14.0,279.00719867225945,0.8872917946117767,0.0,10.665457291168522,0.0,11.700098697351395,0.0,11.634444011480085
35,14.0,286.97212746693464,0.8880374558000492,0.0,10.979981613378108,0.0,12.041727472926173,0.0,11.97829091369572
36,14.0,295.419374361515,0.8872918320592105,0.0,11.29482867342678,0.0,12.383163779730333,0.0,12.322007546842888
37,14.0,304.3928573370613,0.8850549260636792,0.0,11.609613559687523,0.0,12.725295811284566,0.0,12.66509062902791
38,14.0,313.94213581325,0.8813267358004566,0.0,11.924470821740474,0.0,13.06698485151671,0.0,13.008544326742816
39,14.0,324.12332395562026,0.8761072614667712,0.0,12.239725193445594,0.0,13.408593325630658,0.0,13.351681480923748
40,14.0,331.86998717907335,0.8775966761732565,9.37834649356254,10.378351126121597,8.854473945518091,11.388828434797773,0.0,0.0
41,14.0,339.32794673390424,0.879766021293461,9.380138613236213,10.380294859786003,0.0,11.390790644313439,9.848775882664343,0.0
42,14.0,346.8474997387141,0.8816854605666433,9.611151009018942,10.63273499769478,0.0,11.665039401655813,10.091074591630466,0.0
43,14.0,354.4500541330044,0.8833165458560833,9.497254958185781,10.50834440159426,0.0,11.530278692093868,0.0,11.464121948126094
44,14.0,362.1401073787103,0.8846653295487807,9.720539439502842,10.752796211650073,0.0,11.79583509063661,0.0,11.730829258210473
45,14.0,370.18242537810426,0.8851149458111154,9.944032713313431,10.997603169066522,0.0,12.061002157042768,0.0,11.99736196057728
46,14.0,378.50364548869203,0.8848929232585813,0.0,11.119153583249037,0.0,12.192993855082968,10.55772726891912,12.130125292748875
47,14.0,387.1166865867181,0.884013552295191,0.0,11.360878051438123,0.0,12.45555088655513,10.789450900227301,12.394120161779446
48,14.0,396.1413475041986,0.8822547795274387,0.0,11.602767347818945,0.0,12.717587644393934,11.021820118446641,12.65782488934048
49,14.0,405.607165123683,0.8796166040039652,0.0,11.84455640865689,0.0,12.979915187819133,11.253833223053096,12.921695180470872
50,14.0,415.2652798538688,0.8766925980800325,9.407169999862298,10.409965116753009,8.882056883639645,11.423199809264489,9.877608190480561,0.0
51,14.0,422.7939184661319,0.8783030710954204,9.595995342325425,10.617042558639131,9.062654010203572,11.648042983287837,10.076265105544033,0.0
52,14.0,430.3996361131822,0.8796996214733194,9.502532643549673,10.514942569279178,8.973618501068371,11.537544289945691,0.0,11.471361996157086
53,14.0,437.85785990387393,0.8813444550190132,9.502195126764,10.51419193130546,0.0,11.536219615429951,9.977371594912347,11.470021731588247
54,14.0,445.5229821686423,0.8825241628179143,9.683152035986149,10.712217594810339,0.0,11.751262548833335,10.167237964523895,11.68612985584628
55,14.0,453.4703135634768,0.8831140315433565,9.864010049184607,10.91019677142946,0.0,11.966294200757263,10.357213865262603,11.90228511336606
56,14.0,461.71521294813385,0.8831140610128134,10.044676076335028,11.108372302696692,0.0,12.181348853847838,10.547104593981416,12.11849817313902
57,14.0,470.2742109774573,0.8825242528548249,10.226141656404554,11.306112952990848,0.0,12.39620598583531,10.737390355669799,12.334149049099487
58,14.0,479.1651232295552,0.8813446057492085,10.407020008820366,11.504362570003877,0.0,12.611000851608758,10.927371782812783,12.550244786754222
59,14.0,488.4071719834869,0.879575119297794,10.587696568214668,11.702478488726657,0.0,12.826322250972032,11.116942939074923,12.766559753011721
60,14.0,498.0211235995971,0.877215796284705,10.768978142572958,11.900429794394467,0.0,13.040823448605872,11.307435297086649,12.982333317340057
61,14.0,506.3852650343599,0.8771052933711194,9.351834785059298,10.34988445582345,8.829655589141508,11.357917348394693,9.819858755685695,11.290849065895355
62,14.0,513.8076069486598,0.8786059028387111,9.505857616349804,10.518696682448478,8.976894402511299,11.541482701744153,9.98175630578767,11.475312291158593
63,14.0,521.4586602963806,0.8796777793843825,9.660732709668293,10.687769177132248,9.1243064764797,11.724365572019398,10.143751773814266,11.659074290886096
64,14.0,529.3487692385709,0.8803209213886104,9.8150163359492,10.856726491047487,9.271674249613515,11.907669664774124,10.30564829826335,11.843264960352327
65,14.0,537.4889346161726,0.8805353296282267,9.96934856541403,11.0256479478334,9.419061864826812,12.091018146157209,10.467427941200745,12.027495534567798
66,14.0,545.8908665769527,0.8803210047621913,10.123664412216115,11.194379327958366,9.56622971301052,12.274359421544085,10.629564227963499,12.211802897307413
67,14.0,554.5670414461193,0.8796779462860931,10.277992219279417,11.363286073696205,9.713577250762519,12.457627328378619,10.791528503859773,12.395988624023467
68,14.0,563.530762255617,0.8786061546262857,10.432436158713646,11.53202559568743,9.860912363448884,12.640863048625468,10.953487108338829,12.580275725185736
69,14.0,572.7962275890213,0.8771056298597856,10.586809983650385,11.700890387976672,10.00826837186759,12.824104301888246,11.115449432341023,12.764477522276083
70,14.0,582.3786059950149,0.8751763726823627,10.740863590152548,11.869567669143283,10.155736965506389,13.007363357341376,11.277856476299329,12.948611941557077
71,14.0,592.2941202128586,0.8728183823241255,10.895179596618958,12.038409042205622,10.303119607782811,13.190591336138462,11.439896812725252,13.132803604528899
72,14.0,602.5601369983583,0.8700316592756238,11.049492856789296,12.207249411034025,10.450511063019498,13.373819391076351,11.601943834372696,13.316983443708136
73,14.0,613.1952696720438,0.8668162036410638,11.203795481040206,12.376089653778878,10.59790623327925,13.557039134395946,11.764003902258349,13.501165595247361
74,14.0,624.2194904356547,0.8631720155253156,11.358056826637458,12.544952011087288,10.745304228949133,13.740270657488175,11.926076036711137,13.68534023912681
75,14.0,635.6542556277404,0.8590990948247311,11.512529051656381,12.713767763519222,10.892741157862831,13.923469785857758,12.088116208716043,13.869376032387768
76,14.0,647.5226443519418,0.8545974421124056,11.666774048733213,12.882578310326203,11.039874711960437,14.106677100651828,12.250001110020852,14.054094718307462
77,14.0,659.8495148622598,0.8496670572407925,11.821031152261785,13.0514260430097,11.187455043911823,14.289994818195344,12.412083512545692,14.238009430075655
78,14.0,672.6616778195635,0.8443079399104333,11.975333343032922,13.220463287953066,11.334554012721211,14.473312343118543,12.574007916725629,14.422329096448628
79,14.0,685.9880899776144,0.8385200906579184,12.12956546761646,13.38937941071746,11.482032706902759,14.656446899484633,12.736079673444888,14.606495841833798
80,14.0,699.8600736200165,0.8323035093673505,12.283877569153857,13.558105937737007,11.629449051128704,14.83964500399127,12.898245143487866,14.790677294501299
81,14.0,714.3115613889497,0.8256581961728082,12.438261199470732,13.726897849988104,11.776950716005643,15.022875566061131,13.06018179510455,14.974832873369836
82,14.0,729.379373523908,0.8185841509870474,12.592588121293524,13.895729037349124,11.924425940426122,15.20606743852228,13.222216931779949,15.158972530628999
83,14.0,745.1035304127076,0.811081373927384,12.746913804008402,14.064564576349811,12.071838269271424,15.389265007621466,13.384261015646562,15.343157327102336
84,14.0,761.527607386294,0.8031498650537848,12.901229744633488,14.233404215761073,12.219246752230838,15.572496558889448,13.546289981995388,15.527332746489764
85,14.0,778.6991375279304,0.7947896244158679,13.055557168456994,14.402226633292317,12.3667185159937,15.75563804224856,13.708320588683206,15.711539051325225
86,14.0,796.6700706955005,0.786000651993705,13.209898135099827,14.571034386593219,12.514226020464875,15.93885498542101,13.870369156718251,15.895617315702818
87,14.0,815.5796125624801,0.7767045487343596,13.413478402431517,14.793805612954126,12.708584325258506,16.0,14.084131659355847,16.0
88,14.0,835.9389784566491,0.7664980475692265,13.677619775052293,15.0,12.960913721307595,16.0,14.361466503640115,16.0
89,14.0,858.4365484872966,0.7548918973192756,14.010357577835022,15.0,13.278764072966355,15.999999999999996,14.710878349198621,15.999999999999998
90,14.0,883.6787016105844,0.7415681667592281,14.37393594613853,14.999999999999986,13.6260640538615,15.999999999999972,15.0,15.999999999999977
91,14.0,913.682081643538,0.7251857161381737,14.999999999999595,15.0,13.999999999999737,16.0,14.999999999999922,16.0
5,14.5,53.938778824639634,0.651676236919052,0.0,0.0,5.0,0.0,0.0,0.0
6,14.5,57.7369016031368,0.7305682036780546,0.0,0.0,6.0,0.0,0.0,0.0
7,14.5,62.31296929681001,0.7897371787473069,0.0,0.0,7.0,0.0,0.0,0.0
8,14.5,67.82698349694577,0.8291831621268082,0.0,0.0,8.0,0.0,0.0,0.0
9,14.5,74.26732211601247,0.8519375,9.0,0.0,0.0,0.0,0.0,0.0
10,14.5,81.46308352321195,0.8629828110651974,0.0,10.0,0.0,0.0,0.0,0.0
11,14.5,88.51217347903209,0.8736805555555553,0.0,0.0,0.0,11.0,0.0,0.0
12,14.5,95.85776385355,0.8800694444444445,0.0,0.0,0.0,12.0,0.0,0.0
13,14.5,104.60529592976519,0.8736805555555555,0.0,0.0,0.0,13.0,0.0,0.0
14,14.5,115.1786277829104,0.8545138888888888,0.0,0.0,0.0,14.0,0.0,0.0
15,14.5,128.19812593035448,0.8225694444444446,0.0,0.0,0.0,15.0,0.0,0.0
16,14.5,135.94302227775435,0.8274200721918711,8.234938408434198,0.0,7.765061591565803,0.0,0.0,0.0
17,14.5,142.01525570773134,0.8415441622320329,8.746920919812945,0.0,8.253079080187055,0.0,0.0,0.0
18,14.5,148.70522476567402,0.8509602380805572,9.25881178645071,0.0,8.74118821354929,0.0,0.0,0.0
19,14.5,155.73001998623897,0.8577174623358673,9.017662962204788,9.982337037795212,0.0,0.0,0.0,0.0
20,14.5,162.75781116214756,0.8638754762665463,9.494956943065302,10.505043056934698,0.0,0.0,0.0,0.0
21,14.5,169.80748919559272,0.8694116285144542,9.485858864566483,0.0,0.0,11.514141135433517,0.0,0.0
22,14.5,177.0114000842516,0.8737444578347301,0.0,10.490576550013202,0.0,11.509423449986798,0.0,0.0
23,14.5,184.69166417261653,0.875474562445599,0.0,10.96999918635382,0.0,12.03000081364618,0.0,0.0
24,14.5,192.76753312977667,0.8752665722342976,0.0,0.0,0.0,12.031363921013318,0.0,11.968636078986682
25,14.5,201.16459376983818,0.8736781097937064,0.0,0.0,0.0,12.530155745884423,0.0,12.469844254115577
26,14.5,210.35857931565113,0.8689126287056154,0.0,0.0,0.0,13.028911888117666,0.0,12.971088111882334
27,14.5,220.46450114539982,0.8609701299731978,0.0,0.0,0.0,13.52764168266713,0.0,13.47235831733287
28,14.5,230.14451106228745,0.8553037975085422,9.177815816470687,10.157751080694522,8.664433102834789,0.0,0.0,0.0
29,14.5,237.19647823561502,0.8595135976955649,9.180926626473983,0.0,8.667368398977914,11.1517049745481,0.0,0.0
30,14.5,244.24156244686918,0.8635046399876352,9.030719004300725,9.996369557046453,0.0,10.97291143865282,0.0,0.0
31,14.5,251.16688216639415,0.867685439468144,9.335394037870245,10.329383203091874,0.0,11.335222759037883,0.0,0.0
32,14.5,258.5216421708851,0.8701939563937092,9.639473362819167,10.66341417514531,0.0,11.697112462035525,0.0,0.0
33,14.5,266.3444936704367,0.8710301891310394,9.943937991313353,10.996914317702085,0.0,12.059147690984561,0.0,0.0
34,14.5,273.79018965055025,0.8730196618167289,0.0,10.66580175975605,0.0,11.699359693295978,0.0,11.634838546947973
35,14.5,281.60231742280297,0.8737653337196116,0.0,10.980302844576137,0.0,12.04106539364153,0.0,11.978631761782331
36,14.5,289.8954757138598,0.8730197196683661,0.0,11.295122711637868,0.0,12.38256787642879,0.0,12.322309411933341
37,14.5,298.7135074139097,0.8707828222247281,0.0,11.609888324015333,0.0,12.724723360842061,0.0,12.665388315142609
38,14.5,308.10597495249783,0.8670546397076804,0.0,11.924728391962509,0.0,13.066447347581981,0.0,13.008824260455512
39,14.5,318.12909006257985,0.8618351724200326,0.0,12.239941410611348,0.0,13.408093728046573,0.0,13.351964861342081
40,14.5,325.6792637153283,0.8634414118345558,9.378967282324187,10.37785801232213,8.8560814049662,11.387093300387482,0.0,0.0
41,14.5,332.9971036039218,0.8655783615827736,9.380968511119036,10.380066413577488,0.0,11.389316234800116,9.849648840503358,0.0
42,14.5,340.36420685668656,0.8674978316838874,9.611914754575098,10.632532453714651,0.0,11.663674786596896,10.091878005113356,0.0
43,14.5,347.8292259161716,0.8690912464771614,9.498310903158236,10.508345198333386,0.0,11.529171878844787,0.0,11.464172019663593
44,14.5,355.36675918440193,0.8704400498918103,9.721524279655755,10.752859368426712,0.0,11.794764216946197,0.0,11.730852134971336
45,14.5,363.25563322665215,0.8708896841213275,9.944933618361613,10.997637456557081,0.0,12.060024692508678,0.0,11.997404232572627
46,14.5,371.42189911648154,0.870669469212759,0.0,11.119179756435239,0.0,12.192036731250779,10.558640932033784,12.1301425802802
47,14.5,379.8799577539543,0.8697901142061306,0.0,11.360904136317668,0.0,12.454649282635266,10.790319064665438,12.39412751638163
48,14.5,388.7485786883701,0.8680313560493464,0.0,11.60278848145305,0.0,12.716739152714322,11.02262661625965,12.657845749572978
49,14.5,398.0573020325917,0.8653931940045342,0.0,11.844577827693442,0.0,12.979111078468753,11.254596398646934,12.921714695190868
50,14.5,407.51707832108184,0.8625557621601103,9.407669103233497,10.409351950342787,8.883532102256646,11.421335233332261,9.87811161083481,0.0
51,14.5,414.8927575206044,0.8641662734939075,9.59648094520918,10.61646482656891,9.064033439093558,11.646274184920802,10.076746604207548,0.0
52,14.5,422.3611805378522,0.8655304253633223,9.503219654698931,10.514590267863896,8.975267883369165,11.535972760320687,0.0,11.470949433747313
53,14.5,429.6794522286532,0.8671500915321768,9.503039046853344,10.51401179515086,0.0,11.534858969813682,9.978263105992621,11.469827082189495
54,14.5,437.19182806075776,0.868329817817419,9.683944291736246,10.712057112179933,0.0,11.749978156871101,10.16807683750952,11.685943601703197
55,14.5,444.98567911342593,0.8689197038055559,9.864770509710045,10.910038574294411,0.0,11.965088054485904,10.358001018969029,11.90210184254061
56,14.5,453.0763040335022,0.8689197494326069,10.045406291999083,11.108211356453628,0.0,12.180198807796987,10.547862200077587,12.118321343672708
57,14.5,461.48018936855846,0.8683299562753323,10.226817681077295,11.305980540050003,0.0,12.395108101154312,10.738097198991644,12.333996478726746
58,14.5,470.2151239813162,0.867150323208711,10.407651551633148,11.504251027152515,0.0,12.609963739944865,10.92807975594179,12.55005392532768
59,14.5,479.30032247524343,0.8653808507319257,10.588610805670413,11.702268028982528,0.0,12.824929550436703,11.118044334944932,12.76614727996542
60,14.5,488.75656722161307,0.8630215391257251,10.7695701764604,11.900306471493431,0.0,13.039873913118026,11.30805487609397,12.982194562834172
61,14.5,496.94177013021357,0.8629533574340597,9.352462883303811,10.349380703821698,8.831258940298154,11.356126774430132,9.820494012345971,11.29027668580024
62,14.5,504.2115553668865,0.864453994410394,9.506437544077205,10.518226568248428,8.978429579173197,11.539778666366926,9.982359619319256,11.474768022814992
63,14.5,511.7094921951457,0.8655258968257891,9.661273490080239,10.687309245267935,9.12575332592711,11.722764942636326,10.144320700433857,11.658578295654534
64,14.5,519.4458683712286,0.8661690632730492,9.815531202631638,10.856288609287912,9.273048350792848,11.90613785415921,10.306195854319766,11.842798128808624
65,14.5,527.4316375794775,0.8663834945642499,9.969834130639184,11.025234592883745,9.420375600097596,12.089557791627,10.467954912807123,12.027042971945344
66,14.5,535.6784725037123,0.8661691914235498,10.1241303423855,11.193987397698818,9.567484327783712,12.27296572959485,10.630058646310836,12.211373556226286
67,14.5,544.1988224134899,0.8655261534457097,10.278441691359937,11.362909016101062,9.71477957683221,12.456291802205019,10.792000212845656,12.39557770065611
68,14.5,553.0059746308324,0.8644543811195736,10.432867922071013,11.531665794334073,9.862067859125993,12.639581628904436,10.953939340640604,12.57987745492389
69,14.5,562.1141244268,0.862953874591317,10.587226356363463,11.700541515292612,10.009376725510398,12.822874854320123,11.115884479492388,12.764096069021019
70,14.5,571.5384507385941,0.8610246346196923,10.741264388665671,11.869232533030399,10.156805491559703,13.006172277960626,11.278278473340167,12.948246835443442
71,14.5,581.2952019278357,0.8586666604930244,10.89556693439621,12.038081546720775,10.304154859425667,13.18944641974548,11.440302505959114,13.132447733752752
72,14.5,591.4017874252075,0.8558799527566466,11.049868149034914,12.206929237750856,10.451513618735484,13.372707062219632,11.602340990874202,13.316640941384916
73,14.5,601.8768824077308,0.852664511569852,11.204155812227846,12.375783030158212,10.598880776907823,13.55595866127193,11.76439277990371,13.500828939530477
74,14.5,612.7405426205428,0.8490203370910776,11.358392793322771,12.544658596322545,10.746251695491406,13.73922853372894,11.92645551450525,13.685012866629082
75,14.5,624.0143325973274,0.8449474292235373,11.512892036954781,12.713469708659265,10.893663194333385,13.922449690029778,12.088480469853925,13.869044900168866
76,14.5,635.7214675760885,0.8404457886967532,11.667103712125382,12.882299922405402,11.040767267554976,14.10567844952004,12.250356377259724,14.053794271134475
77,14.5,647.8869741754128,0.8355154152915152,11.821355516780807,13.051157309275972,11.188322005575811,14.289028321364398,12.412424573344165,14.237712273658842
78,14.5,660.5378680917848,0.8301563087608286,11.975657351217503,13.220197581311538,11.33539482716171,14.47236202252583,12.574340506159714,14.422047711623698
79,14.5,673.7033533559105,0.8243684697233677,12.129879631529356,13.389128214619305,11.482861031524946,14.655522433314378,12.7364056758924,14.606203013119632
80,14.5,687.4150483076563,0.8181518980706016,12.284187435673566,13.557846860012456,11.630261633430544,14.838732688909808,12.898562806011308,14.79040857596231
81,14.5,701.7072379658329,0.8115065939288776,12.438560600227374,13.726653674534234,11.7776930602706,15.021985383278304,13.060501704288018,14.974605577401471
82,14.5,716.6171600395337,0.8044325573598895,12.592885344844833,13.895482602882193,11.925212217358402,15.205185420349041,13.22252847516762,15.158705939397908
83,14.5,732.1853283467628,0.7969297883881222,12.747188027166272,14.064307143082498,12.07264833430748,15.38842049962353,13.384546962744887,15.342889033075332
84,14.5,748.4558996875649,0.7889982871515533,12.901540019168737,14.233183213453147,12.22000422127092,15.571632330666402,13.546589149852597,15.527051065588207
85,14.5,765.4770915873456,0.7806380537195583,13.055843703076992,14.401991080500176,12.36747110445638,15.754795465400642,13.708620223735213,15.711278422830603
86,14.5,783.3016587896292,0.7718490880761918,13.210182053169541,14.570800289525392,12.51498013741004,15.938019050207776,13.870665589711123,15.895352879976132
87,14.5,802.0693709476959,0.7625534863454078,13.413494036811572,14.79329167263866,12.709069758539657,16.0,14.08414453201012,16.0
88,14.5,822.2958910111026,0.7523458720291364,13.677464254993865,15.0,12.961237271222458,16.0,14.361298473783679,16.0
89,14.5,844.6776474497042,0.7407335155126967,14.010206774415446,14.999999999999998,13.27907330341489,16.0,14.710719922169652,16.0
90,14.5,869.8325399354345,0.727394226248501,14.373707490701351,14.999999999999975,13.626292509298711,15.999999999999952,15.0,15.99999999999996
91,14.5,899.8140019899196,0.710970589498518,14.999999999999892,15.0,13.999999999999932,16.0,14.99999999999998,16.0
5,15.0,53.53713467140077,0.634679709141274,0.0,0.0,5.0,0.0,0.0,0.0
6,15.0,57.14172948689262,0.7135716759002768,0.0,0.0,6.0,0.0,0.0,0.0
7,15.0,61.56076586163503,0.772740650969529,0.0,0.0,7.0,0.0,0.0,0.0
8,15.0,66.93817726017826,0.8121866343490306,0.0,0.0,8.0,0.0,0.0,0.0
9,15.0,73.26993652075875,0.8347499999999999,9.0,0.0,0.0,0.0,0.0,0.0
10,15.0,80.36603290847493,0.8456043388429751,0.0,10.0,0.0,0.0,0.0,0.0
11,15.0,87.31769949613718,0.8561111111111112,0.0,0.0,0.0,11.0,0.0,0.0
12,15.0,94.55007460591824,0.8625,0.0,0.0,0.0,12.0,0.0,0.0
13,15.0,103.1936448590712,0.8561111111111113,0.0,0.0,0.0,13.0,0.0,0.0
14,15.0,113.67661641551238,0.8369444444444445,0.0,0.0,0.0,14.0,0.0,0.0
15,15.0,126.62956420435479,0.8049999999999998,0.0,0.0,0.0,15.0,0.0,0.0
16,15.0,134.18379349228158,0.8103257701017403,8.23391976446246,0.0,7.76608023553754,0.0,0.0,0.0
17,15.0,140.1278258858198,0.8244499026427642,8.746104234764509,0.0,8.253895765235491,0.0,0.0,0.0
18,15.0,146.69522076463534,0.8338660140651025,9.258142984112862,0.0,8.741857015887138,0.0,0.0,0.0
19,15.0,153.6355463036635,0.8404301526581559,9.018428104119256,9.981571895880744,0.0,0.0,0.0,0.0
20,15.0,160.5452720993577,0.846588195770053,9.495600023687206,10.504399976312794,0.0,0.0,0.0,0.0
21,15.0,167.49848025642433,0.8520167982409751,9.48718761707432,0.0,0.0,11.51281238292568,0.0,0.0
22,15.0,174.60368703974967,0.8562666001238102,0.0,10.491264581925579,0.0,11.508735418074421,0.0,0.0
23,15.0,182.1721309844666,0.857996726712475,0.0,10.970598886918813,0.0,12.029401113081187,0.0,0.0
24,15.0,190.13783030978018,0.8577928886086567,0.0,0.0,0.0,12.030738043022163,0.0,11.969261956977837
25,15.0,198.42768448911622,0.8562044441778893,0.0,0.0,0.0,12.529598419290693,0.0,12.470401580709307
26,15.0,207.51980632707944,0.8514389785104249,0.0,0.0,0.0,13.028409084061868,0.0,12.971590915938132
27,15.0,217.5305292439853,0.8434964929741394,0.0,0.0,0.0,13.527180798677746,0.0,13.472819201322254
28,15.0,227.03772242445876,0.8381075317020154,9.177869110514175,10.156295829053539,8.665835060432288,0.0,0.0,0.0
29,15.0,233.99254536680155,0.8422397023280208,9.181524734033491,0.0,8.669294685049781,11.149180580916726,0.0,0.0
